tweet_id	user_id	created_at	ANEW_Arousal	ANEW_Dominance	ANEW_Valence
043t0018362	043u0018	2017-10-09 06:49:38+00:00	3.85	4.38	4.596666666666667
043t0018363	043u0018	2017-10-09 06:47:44+00:00			
043t0018364	043u0018	2017-10-09 06:46:39+00:00	4.86	4.116666666666666	3.1733333333333333
043t0018365	043u0018	2017-10-09 06:45:03+00:00	4.69	4.8	5.08
043t0018366	043u0018	2017-10-09 06:40:43+00:00	4.5600000000000005	4.735	5.425
043t0018367	043u0018	2017-10-09 06:34:12+00:00	4.27	4.093333333333334	4.25
043t0018368	043u0018	2017-10-09 06:32:54+00:00	3.693333333333333	4.403333333333333	4.673333333333333
043t0018369	043u0018	2017-10-09 06:29:08+00:00			
043t0018370	043u0018	2017-10-09 06:28:04+00:00	3.4033333333333338	3.586666666666668	3.4033333333333338
043t0018371	043u0018	2017-10-09 06:14:39+00:00	3.9	4.655	4.17
043t0018372	043u0018	2017-10-09 06:11:38+00:00	3.52	3.47	4.19
043t0018373	043u0018	2017-10-06 06:52:26+00:00	4.745	4.65	3.58
043t0018374	043u0018	2017-10-05 21:05:57+00:00	3.95	4.03	4.36
043t0018375	043u0018	2017-10-05 06:50:00+00:00	3.9933333333333336	4.6433333333333335	4.25
043t0018376	043u0018	2017-10-03 18:43:12+00:00	3.36	4.03	3.89
043t0018377	043u0018	2017-10-03 17:47:50+00:00	3.845	4.15	3.6
043t0018378	043u0018	2017-09-26 17:07:44+00:00	3.59	3.56	4.16
043t0018379	043u0018	2017-09-26 05:46:58+00:00			
043t0018380	043u0018	2017-09-26 05:34:12+00:00	4.11	4.28	4.45
043t0018381	043u0018	2017-09-25 18:32:43+00:00			
043t0018382	043u0018	2017-09-24 18:42:01+00:00	3.5	3.4	3.155
043t0018383	043u0018	2017-09-22 09:53:24+00:00			
043t0018384	043u0018	2017-09-21 17:40:28+00:00			
043t0018385	043u0018	2017-09-20 09:23:34+00:00			
043t0018386	043u0018	2017-09-17 18:50:10+00:00			
043t0018387	043u0018	2017-09-15 17:14:42+00:00			
043t0018388	043u0018	2017-09-12 14:08:02+00:00	3.5700000000000003	4.303333333333334	3.5
043t0018389	043u0018	2017-09-07 07:15:34+00:00	4.845	4.47	3.5
043t0018390	043u0018	2017-08-21 12:14:17+00:00			
043t0018391	043u0018	2017-07-23 06:31:07+00:00	4.475	3.68	3.275
043t0018392	043u0018	2017-07-21 17:36:20+00:00	4.420000000000001	4.543333333333334	4.293333333333333
043t0018393	043u0018	2017-07-21 17:27:00+00:00	3.98	4.1625	3.9775
043t0018394	043u0018	2017-07-21 17:19:44+00:00	4.5225	4.6025	5.157500000000001
043t0018395	043u0018	2017-07-21 17:05:05+00:00	4.137142857142857	4.404285714285715	4.069999999999999
043t0018396	043u0018	2017-07-21 17:03:54+00:00	4.126666666666666	4.48	4.55
043t0018397	043u0018	2017-07-21 07:39:55+00:00	4.083333333333333	4.48	2.983333333333333
043t0018398	043u0018	2017-07-12 13:14:39+00:00	3.535	4.045	4.140000000000001
043t0018399	043u0018	2017-07-12 13:08:10+00:00			
043t0018400	043u0018	2017-07-11 07:09:30+00:00	3.09	4.11	4.05
043t0018401	043u0018	2017-07-05 08:59:58+00:00	3.6	3.87	4.5
043t0018402	043u0018	2017-07-04 19:22:28+00:00	4.03	4.766666666666667	4.7
043t0018403	043u0018	2017-07-04 06:32:52+00:00			
043t0018404	043u0018	2017-07-04 06:20:10+00:00	4.613333333333333	4.693333333333334	4.760000000000001
043t0018405	043u0018	2017-06-30 05:39:28+00:00			
043t0018406	043u0018	2017-06-29 15:23:16+00:00	4.24	4.915	4.57
043t0018407	043u0018	2017-06-26 14:04:00+00:00	3.4633333333333334	4.12	4.176666666666667
043t0018408	043u0018	2017-06-22 15:56:20+00:00	4.382857142857143	4.3342857142857145	4.097142857142858
043t0018409	043u0018	2017-06-22 15:51:14+00:00	3.3	4.03	4.31
043t0018410	043u0018	2017-06-22 13:54:57+00:00	3.76	4.025	4.135
043t0018411	043u0018	2017-06-22 11:24:48+00:00	4.54	5.015000000000001	5.77
043t0018412	043u0018	2017-06-20 15:53:30+00:00	3.94	3.995	3.775
043t0018413	043u0018	2017-06-20 14:56:24+00:00	4.197142857142857	4.25	4.591428571428572
043t0018414	043u0018	2017-06-20 14:53:35+00:00	4.25	4.2875000000000005	4.342499999999999
043t0018415	043u0018	2017-06-20 06:16:19+00:00	4.225	4.415000000000001	4.255
043t0018416	043u0018	2017-06-20 06:07:21+00:00	4.11	4.28	4.45
043t0018417	043u0018	2017-06-19 06:57:41+00:00	3.96	4.48	5.324999999999999
043t0018418	043u0018	2017-06-16 10:24:56+00:00	4.68	4.815	4.75
043t0018419	043u0018	2017-06-12 08:34:53+00:00	4.2525	4.6275	4.6975
043t0018420	043u0018	2017-06-12 06:56:53+00:00	4.540000000000001	4.23	4.4125
043t0018421	043u0018	2017-06-12 06:52:06+00:00	3.69	4.13	4.81
043t0018422	043u0018	2017-06-09 06:08:03+00:00			
043t0018423	043u0018	2017-06-08 07:22:49+00:00	3.36	4.03	3.89
043t0018424	043u0018	2017-06-02 06:43:59+00:00	3.6275	4.025	4.4575
043t0018425	043u0018	2017-06-02 06:43:07+00:00	3.813333333333334	4.123333333333333	3.963333333333333
043t0018426	043u0018	2017-05-31 08:25:13+00:00			
043t0018427	043u0018	2017-05-30 07:25:07+00:00	3.72	4.54	3.903333333333333
043t0018428	043u0018	2017-05-24 06:36:37+00:00	3.59	3.56	4.16
043t0018429	043u0018	2017-05-18 22:20:11+00:00	4.67	4.7700000000000005	3.8166666666666655
043t0018430	043u0018	2017-05-12 08:24:08+00:00	3.725	3.885	3.858333333333333
043t0018431	043u0018	2017-05-08 10:13:29+00:00	3.4475	4.0825	4.0425
043t0018432	043u0018	2017-04-25 07:39:21+00:00	4.415	4.489999999999999	2.5925
043t0018433	043u0018	2017-04-24 12:36:06+00:00	3.7275	3.825	4.02
043t0018434	043u0018	2017-04-24 12:34:19+00:00			
043t0018435	043u0018	2017-04-06 22:03:25+00:00			
043t0018436	043u0018	2017-04-04 22:08:23+00:00	4.1025	4.2475000000000005	4.7
043t0018437	043u0018	2017-03-31 16:31:46+00:00			
043t0018438	043u0018	2017-03-30 17:38:50+00:00			
043t0018439	043u0018	2017-03-30 09:01:46+00:00	3.66	3.765	3.635
043t0018440	043u0018	2017-03-30 06:29:10+00:00	3.686666666666667	4.076666666666667	3.4433333333333334
043t0018441	043u0018	2017-03-29 07:18:27+00:00	3.095	3.67	4.195
043t0018442	043u0018	2020-10-28 21:36:09+00:00			
043t0018443	043u0018	2020-10-26 21:45:07+00:00	3.975	4.735	5.505
043t0018444	043u0018	2020-10-26 21:39:02+00:00	3.985	4.415	3.685
043t0018445	043u0018	2020-10-24 23:10:18+00:00	4.18	4.15	4.43
043t0018446	043u0018	2020-10-24 22:59:55+00:00	3.95	3.69	3.39
043t0018447	043u0018	2020-10-19 19:46:07+00:00	4.728571428571429	4.548571428571429	4.097142857142857
043t0018448	043u0018	2020-10-17 21:39:03+00:00	3.08	3.88	2.92
043t0018449	043u0018	2020-10-17 18:10:46+00:00	3.9416666666666655	4.16	3.931666666666666
043t0018450	043u0018	2020-10-17 11:42:35+00:00	4.42	4.17	4.81
043t0018451	043u0018	2020-10-17 10:54:52+00:00			
043t0018452	043u0018	2020-10-17 10:46:43+00:00	3.6	4.1066666666666665	4.03
043t0018453	043u0018	2020-10-17 08:30:24+00:00	3.9585714285714286	4.271428571428571	4.612857142857143
043t0018454	043u0018	2020-10-17 07:16:01+00:00	4.455	4.07	4.165
043t0018455	043u0018	2020-10-17 05:16:30+00:00	3.69	4.2675	4.4625
043t0018456	043u0018	2020-10-17 04:57:15+00:00			
043t0018457	043u0018	2020-10-16 14:27:45+00:00	3.91	4.72	4.78
043t0018458	043u0018	2020-10-16 13:49:02+00:00			
043t0018459	043u0018	2020-10-16 13:46:50+00:00	4.485	4.405	3.755
043t0018460	043u0018	2020-10-16 13:44:34+00:00			
043t0018461	043u0018	2020-10-16 07:14:34+00:00			
043t0018462	043u0018	2020-10-16 05:34:52+00:00	4.359999999999999	4.246666666666667	4.25
043t0018463	043u0018	2020-10-16 02:42:04+00:00	4.039999999999999	4.1850000000000005	3.275
043t0018464	043u0018	2020-10-16 02:36:17+00:00			
043t0018465	043u0018	2020-10-15 21:30:40+00:00	4.145714285714286	4.325714285714286	4.748571428571428
043t0018466	043u0018	2020-10-15 21:23:54+00:00	4.05	4.67	5.33
043t0018467	043u0018	2020-10-15 21:11:43+00:00	3.988333333333333	4.435	3.858333333333333
043t0018468	043u0018	2020-10-15 15:08:03+00:00	4.173333333333333	4.586666666666667	5.016666666666667
043t0018469	043u0018	2020-10-15 14:11:41+00:00			
043t0018470	043u0018	2020-10-14 08:13:09+00:00	3.55	3.98	4.05
043t0018471	043u0018	2020-10-13 20:04:53+00:00	3.568571428571428	3.9071428571428575	4.085714285714286
043t0018472	043u0018	2020-10-13 19:56:46+00:00	4.275	4.1850000000000005	5.13
043t0018473	043u0018	2020-10-13 19:03:50+00:00	4.17	4.86	5.42
043t0018474	043u0018	2020-10-13 11:06:44+00:00	4.11	4.28	4.45
043t0018475	043u0018	2020-10-13 11:04:11+00:00	3.66	4.109999999999999	4.49
043t0018476	043u0018	2020-10-13 06:50:29+00:00	4.94	4.8	2.86
043t0018477	043u0018	2020-10-13 06:37:02+00:00	3.98	3.52	2.58
043t0018478	043u0018	2020-10-08 13:45:18+00:00	3.44	4.02	4.22
043t0018479	043u0018	2020-10-08 06:48:00+00:00			
043t0018480	043u0018	2020-10-07 07:38:28+00:00	3.91	4.2250000000000005	3.88
043t0018481	043u0018	2020-10-06 19:44:44+00:00	4.885	4.609999999999999	4.4
043t0018482	043u0018	2020-10-06 18:09:37+00:00	4.484999999999999	4.585	4.745
043t0018483	043u0018	2020-10-06 14:31:50+00:00	4.08	4.413333333333333	4.326666666666666
043t0018484	043u0018	2020-10-06 10:17:03+00:00	4.4	4.702	4.266
043t0018485	043u0018	2020-10-05 19:16:35+00:00	4.55	4.52	2.08
043t0018486	043u0018	2020-10-03 13:31:01+00:00	4.545	4.960000000000001	4.7
043t0018487	043u0018	2020-10-03 13:30:52+00:00	4.14	5.03	5.69
043t0018488	043u0018	2020-10-03 13:30:50+00:00	3.875	4.68	4.915
043t0018489	043u0018	2020-10-03 13:30:49+00:00	3.878333333333334	4.175000000000001	3.953333333333333
043t0018490	043u0018	2020-10-03 13:30:48+00:00	4.315	4.585	4.73
043t0018491	043u0018	2020-10-03 13:30:47+00:00	4.091428571428572	4.42	4.815714285714285
043t0018492	043u0018	2020-10-03 13:30:46+00:00	4.175000000000001	4.3575	4.065
043t0018493	043u0018	2020-10-03 12:33:13+00:00	4.03	4.177999999999999	4.122
043t0018494	043u0018	2020-10-02 16:34:55+00:00			
043t0018495	043u0018	2020-10-02 06:32:07+00:00			
043t0018496	043u0018	2020-10-01 16:49:15+00:00	4.22	4.3533333333333335	4.293333333333333
043t0018497	043u0018	2020-10-01 06:57:48+00:00	4.17	4.91	4.7
043t0018498	043u0018	2020-10-01 06:55:54+00:00			
043t0018499	043u0018	2020-10-01 06:47:31+00:00	3.44	3.61	4.14
043t0018500	043u0018	2020-10-01 04:26:10+00:00	3.925555555555557	4.1433333333333335	3.961111111111112
043t0018501	043u0018	2020-10-01 04:21:19+00:00	4.111818181818181	4.351818181818182	4.313636363636364
043t0018502	043u0018	2020-09-29 20:52:32+00:00	3.5400000000000005	3.74	3.426666666666667
043t0018503	043u0018	2020-09-29 20:42:45+00:00	3.25	3.543333333333333	3.7266666666666666
043t0018504	043u0018	2020-09-29 19:57:31+00:00	4.61	4.63	4.84
043t0018505	043u0018	2020-09-29 19:51:22+00:00	4.13	4.47	4.8
043t0018506	043u0018	2020-09-29 19:17:18+00:00	4.890000000000001	4.9	4.295
043t0018507	043u0018	2020-09-29 07:56:36+00:00			
043t0018508	043u0018	2020-09-29 07:55:57+00:00	4.041428571428571	4.457142857142857	4.495714285714286
043t0018509	043u0018	2020-09-28 22:01:24+00:00	4.256666666666667	4.266666666666667	4.696666666666666
043t0018510	043u0018	2020-09-28 16:00:45+00:00	3.44	3.61	4.14
043t0018511	043u0018	2020-09-28 14:44:15+00:00			
043t0018512	043u0018	2020-09-28 11:34:09+00:00	4.296666666666667	4.233333333333333	4.823333333333333
043t0018513	043u0018	2020-09-28 07:36:30+00:00	4.9	4.485	3.3
043t0018514	043u0018	2020-09-28 07:28:54+00:00	4.34	3.8	3.58
043t0018515	043u0018	2020-09-28 05:38:28+00:00	4.0200000000000005	4.258571428571429	3.858571428571428
043t0018516	043u0018	2020-09-28 03:34:14+00:00	4.193333333333333	4.475	3.931666666666667
043t0018517	043u0018	2020-09-26 14:09:15+00:00			
043t0018518	043u0018	2020-09-26 14:05:57+00:00	4.279999999999999	4.398	4.408
043t0018519	043u0018	2020-09-25 20:30:24+00:00			
043t0018520	043u0018	2020-09-25 11:11:04+00:00	3.48	3.94	4.28
043t0018521	043u0018	2020-09-24 07:56:13+00:00	4.0633333333333335	4.3533333333333335	4.19
043t0018522	043u0018	2020-09-24 06:48:06+00:00			
043t0018523	043u0018	2020-09-23 13:52:00+00:00	3.871666666666666	3.91	3.1300000000000003
043t0018524	043u0018	2020-09-23 13:25:52+00:00	3.505	4.58	4.07
043t0018525	043u0018	2020-09-23 08:24:41+00:00			
043t0018526	043u0018	2020-09-22 17:04:03+00:00			
043t0018527	043u0018	2020-09-22 16:20:59+00:00	3.7575	4.0600000000000005	4.112500000000001
043t0018528	043u0018	2020-09-22 10:15:45+00:00			
043t0018529	043u0018	2020-09-21 22:35:56+00:00	4.102	4.156000000000001	4.164
043t0018530	043u0018	2020-09-21 22:27:38+00:00	4.001666666666666	4.631666666666667	4.596666666666667
043t0018531	043u0018	2020-09-21 22:18:32+00:00	3.616666666666667	4.321666666666666	3.7266666666666666
043t0018532	043u0018	2020-09-21 22:02:18+00:00	3.7625	4.1075	3.36
043t0018533	043u0018	2020-09-21 21:53:59+00:00	3.8	4.36	4.48
043t0018534	043u0018	2020-09-21 21:45:07+00:00	4.656666666666666	4.25	3.0066666666666664
043t0018535	043u0018	2020-09-21 21:30:28+00:00			
043t0018536	043u0018	2020-09-21 21:26:15+00:00	4.19	4.4350000000000005	4.075
043t0018537	043u0018	2020-09-21 21:10:05+00:00	4.045000000000001	4.291428571428571	4.09357142857143
043t0018538	043u0018	2020-09-21 20:58:19+00:00	3.8366666666666656	4.47	4.3950000000000005
043t0018539	043u0018	2020-09-21 15:19:09+00:00			
043t0018540	043u0018	2020-09-19 22:49:04+00:00	5.0	4.81	6.06
043t0018541	043u0018	2020-09-19 14:27:36+00:00	3.43	3.86	4.205
043t0018542	043u0018	2020-09-19 09:08:46+00:00	4.34	3.8	3.58
043t0018543	043u0018	2020-09-17 18:54:06+00:00	4.52	5.45	4.41
043t0018544	043u0018	2020-09-17 15:40:26+00:00			
043t0018545	043u0018	2020-09-17 13:30:54+00:00	4.088571428571429	4.395714285714286	4.342857142857143
043t0018546	043u0018	2020-09-17 13:20:14+00:00	4.31	4.27	4.06
043t0018547	043u0018	2020-09-17 13:16:52+00:00	4.0325	4.4625	4.095000000000001
043t0018548	043u0018	2020-09-17 13:02:37+00:00			
043t0018549	043u0018	2020-09-17 11:45:44+00:00	3.835	3.9075	4.109999999999999
043t0018550	043u0018	2020-09-17 08:47:52+00:00	4.2	4.494285714285715	3.738571428571429
043t0018551	043u0018	2020-09-17 06:59:54+00:00	4.013333333333333	4.626666666666666	4.206666666666667
043t0018552	043u0018	2020-09-16 20:04:09+00:00	3.92	4.26	3.982857142857143
043t0018553	043u0018	2020-09-16 13:24:07+00:00	3.478	4.202	4.302
043t0018554	043u0018	2020-09-16 13:20:39+00:00	3.955555555555556	4.311111111111112	3.922222222222222
043t0018555	043u0018	2020-09-16 10:51:54+00:00	4.083333333333333	4.8950000000000005	4.713333333333334
043t0018556	043u0018	2020-09-16 06:44:46+00:00			
043t0018557	043u0018	2020-09-16 06:41:33+00:00	4.484999999999999	4.94	4.859999999999999
043t0018558	043u0018	2020-09-15 06:47:41+00:00	4.702	4.684	4.044
043t0018559	043u0018	2020-09-15 05:14:58+00:00			
043t0018560	043u0018	2020-09-13 07:31:39+00:00	3.8475	4.215	4.3925
043t0018561	043u0018	2020-09-12 17:47:58+00:00	3.911428571428572	4.145714285714286	3.894285714285714
043t0018562	043u0018	2020-09-12 17:42:08+00:00	3.39	3.798	3.69
043t0018563	043u0018	2020-09-12 10:10:44+00:00	4.3225	4.4375	4.465
043t0018564	043u0018	2020-09-12 10:05:54+00:00	3.8642857142857134	4.321428571428571	4.058571428571428
043t0018565	043u0018	2020-09-12 05:11:45+00:00	3.655	4.355	4.38
043t0018566	043u0018	2020-09-11 15:47:15+00:00			
043t0018567	043u0018	2020-09-11 15:24:18+00:00	4.11	4.28	4.45
043t0018568	043u0018	2020-09-10 16:21:05+00:00	3.616666666666666	4.06	4.19
043t0018569	043u0018	2020-09-10 07:18:32+00:00			
043t0018570	043u0018	2020-09-08 17:38:59+00:00	3.7	4.69	5.2
043t0018571	043u0018	2020-09-08 17:29:34+00:00	4.032857142857143	4.098571428571429	4.038571428571428
043t0018572	043u0018	2020-09-08 10:33:39+00:00	4.6433333333333335	4.330000000000001	4.66
043t0018573	043u0018	2020-09-08 09:05:17+00:00	4.554444444444445	4.456666666666667	4.5088888888888885
043t0018574	043u0018	2020-09-07 20:08:43+00:00	4.35	4.640000000000001	4.665
043t0018575	043u0018	2020-09-07 14:34:46+00:00			
043t0018576	043u0018	2020-09-07 10:56:34+00:00	4.0875	4.75125	4.705
043t0018577	043u0018	2020-09-06 20:30:47+00:00	2.13	5.2	1.38
043t0018578	043u0018	2020-09-03 17:52:08+00:00	4.390000000000001	4.328888888888888	4.388888888888889
043t0018579	043u0018	2020-09-03 11:04:57+00:00			
043t0018580	043u0018	2020-09-03 11:04:08+00:00	4.275	4.151666666666666	4.358333333333333
043t0018581	043u0018	2020-09-03 07:24:38+00:00	3.7725	4.257499999999999	4.6825
043t0018582	043u0018	2020-09-03 07:17:59+00:00	3.98375	4.356249999999999	4.91125
043t0018583	043u0018	2020-09-02 14:37:32+00:00			
043t0018584	043u0018	2020-09-02 09:42:58+00:00	3.8816666666666655	3.9083333333333328	3.97
043t0018585	043u0018	2020-08-28 11:29:12+00:00	3.635	4.0475	3.9525
043t0018586	043u0018	2020-08-28 11:26:48+00:00	4.2700000000000005	4.75	4.553333333333334
043t0018587	043u0018	2020-08-28 10:20:28+00:00	3.87	4.41	4.576666666666667
043t0018588	043u0018	2020-08-26 18:00:41+00:00	3.885714285714286	4.321428571428571	4.112857142857143
043t0018589	043u0018	2020-08-26 06:36:46+00:00			
043t0018590	043u0018	2020-08-26 06:35:48+00:00			
043t0018591	043u0018	2020-08-24 08:37:02+00:00	4.1925	4.695	4.6375
043t0018592	043u0018	2020-08-23 11:13:38+00:00	4.34	4.19	4.61
043t0018593	043u0018	2020-08-20 08:08:01+00:00	3.95625	4.291250000000001	4.623749999999999
043t0018594	043u0018	2020-08-20 08:08:01+00:00	3.887142857142857	4.0442857142857145	4.731428571428571
043t0018595	043u0018	2020-08-20 08:08:00+00:00	4.0200000000000005	4.446666666666666	4.133333333333333
043t0018596	043u0018	2020-08-20 07:45:49+00:00			
043t0018597	043u0018	2020-08-19 11:15:09+00:00	4.04375	4.48	4.35875
043t0018598	043u0018	2020-08-18 10:34:41+00:00	4.04	4.595000000000001	4.5
043t0018599	043u0018	2020-08-18 07:21:51+00:00	4.265000000000001	4.555	5.57
043t0018600	043u0018	2020-08-17 18:19:20+00:00	3.86	5.22	5.69
043t0018601	043u0018	2020-08-17 15:05:50+00:00	3.9133333333333336	4.533333333333332	3.98
043t0018602	043u0018	2020-08-17 15:05:50+00:00	3.825714285714286	3.825714285714288	3.955714285714286
043t0018603	043u0018	2020-08-17 15:05:50+00:00	4.382857142857143	4.368571428571429	4.552857142857143
043t0018604	043u0018	2020-08-17 15:05:49+00:00	4.173846153846153	4.591538461538462	3.992307692307692
043t0018605	043u0018	2020-08-17 15:05:49+00:00	3.4333333333333336	4.196666666666666	4.726666666666667
043t0018606	043u0018	2020-08-17 15:05:48+00:00	4.234999999999999	4.145	4.090000000000001
043t0018607	043u0018	2020-08-16 06:58:01+00:00	4.1000000000000005	4.01	4.15
043t0018608	043u0018	2020-08-14 19:30:05+00:00	4.72	4.58	3.5
043t0018609	043u0018	2020-08-14 13:08:25+00:00	4.329999999999999	4.327142857142857	4.035714285714286
043t0018610	043u0018	2020-08-08 23:02:21+00:00	4.041	4.48	4.138000000000001
043t0018611	043u0018	2020-08-04 18:13:10+00:00			
043t0018612	043u0018	2020-08-02 10:23:18+00:00	4.1000000000000005	4.1933333333333325	2.936666666666667
043t0018613	043u0018	2020-08-01 22:00:11+00:00	3.695	4.194999999999999	4.2475
043t0018614	043u0018	2020-08-01 21:38:03+00:00	3.543333333333333	4.319999999999999	3.99
043t0018615	043u0018	2020-07-31 12:32:16+00:00	3.844444444444445	4.192222222222223	4.095555555555555
043t0018616	043u0018	2020-07-31 12:28:28+00:00	4.228	4.302	4.247999999999999
043t0018617	043u0018	2020-07-31 12:10:17+00:00			
043t0018618	043u0018	2020-07-26 16:34:50+00:00	3.71	4.226666666666667	4.76
043t0018619	043u0018	2020-07-26 16:32:25+00:00	4.395	4.35	3.68
043t0018620	043u0018	2020-07-26 16:32:25+00:00	4.61	4.63	4.84
043t0018621	043u0018	2020-07-26 16:32:25+00:00	4.417142857142857	4.250000000000001	4.057142857142857
043t0018622	043u0018	2020-07-26 16:32:24+00:00	3.866666666666666	3.9133333333333336	3.4166666666666665
043t0018623	043u0018	2020-07-25 17:11:17+00:00	4.51	4.285	4.17
043t0018624	043u0018	2020-07-24 19:22:23+00:00	3.8225	4.0425	4.5025
043t0018625	043u0018	2020-07-24 15:24:11+00:00	4.47	4.68	3.13
043t0018626	043u0018	2020-07-24 12:07:07+00:00			
043t0018627	043u0018	2020-07-24 09:59:44+00:00			
043t0018628	043u0018	2020-07-23 18:27:46+00:00	4.72	4.58	3.5
043t0018629	043u0018	2020-07-23 18:24:31+00:00	4.13909090909091	4.513636363636365	4.509090909090909
043t0018630	043u0018	2020-07-23 15:52:19+00:00			
043t0018631	043u0018	2020-07-23 15:50:10+00:00	4.105	4.455	5.435
043t0018632	043u0018	2020-07-23 08:39:09+00:00	4.836666666666666	4.9366666666666665	3.713333333333333
043t0018633	043u0018	2020-07-23 08:17:29+00:00	3.61	4.3725	3.6875
043t0018634	043u0018	2020-07-22 21:16:38+00:00	4.355555555555555	4.565555555555556	3.834444444444444
043t0018635	043u0018	2020-07-22 10:40:53+00:00			
043t0018636	043u0018	2020-07-21 20:44:26+00:00	4.041666666666667	4.329999999999999	4.78
043t0018637	043u0018	2020-07-21 15:35:07+00:00	3.76	4.016666666666667	3.9166666666666665
043t0018638	043u0018	2020-07-21 15:11:39+00:00	4.69	4.875	5.005
043t0018639	043u0018	2020-07-21 13:12:18+00:00	4.166	4.364	5.036
043t0018640	043u0018	2020-07-20 11:39:02+00:00	3.91	4.08	4.43
043t0018641	043u0018	2020-07-20 11:33:13+00:00	4.800000000000001	4.922499999999999	5.312499999999999
043t0018642	043u0018	2020-07-13 19:17:08+00:00	3.3	4.03	4.31
043t0018643	043u0018	2020-07-13 18:17:23+00:00	3.3200000000000003	3.75	4.106
043t0018644	043u0018	2020-07-07 15:55:25+00:00	4.65	4.851428571428571	4.107142857142858
043t0018645	043u0018	2020-07-07 15:30:47+00:00	4.39	4.36	4.396666666666666
043t0018646	043u0018	2020-07-07 15:30:47+00:00	3.6966666666666654	3.986666666666667	4.04
043t0018647	043u0018	2020-07-07 15:30:46+00:00	3.9666666666666655	4.331111111111111	4.451111111111112
043t0018648	043u0018	2020-07-07 14:01:26+00:00	4.04125	4.40625	3.7825
043t0018649	043u0018	2020-07-06 19:50:17+00:00	4.260000000000001	4.083333333333333	2.926666666666667
043t0018650	043u0018	2020-07-03 17:27:35+00:00	3.82	4.341666666666667	4.461666666666667
043t0018651	043u0018	2020-07-03 13:31:54+00:00			
043t0018652	043u0018	2020-07-01 12:44:29+00:00	4.234999999999999	4.635	4.19
043t0018653	043u0018	2020-07-01 12:34:53+00:00	3.68	4.51	5.17
043t0018654	043u0018	2020-07-01 06:46:42+00:00			
043t0018655	043u0018	2020-06-29 06:15:31+00:00	3.81	4.53	5.16
043t0018656	043u0018	2020-06-29 06:11:27+00:00	3.8075	4.845000000000001	4.66
043t0018657	043u0018	2020-06-28 20:04:02+00:00	3.7775	4.195	4.132499999999999
043t0018658	043u0018	2020-06-28 19:58:01+00:00	3.6625	4.36125	4.215
043t0018659	043u0018	2020-06-28 13:08:43+00:00	4.12	4.640000000000001	4.65
043t0018660	043u0018	2020-06-27 16:20:07+00:00	3.48	4.164999999999999	4.029999999999999
043t0018661	043u0018	2020-06-26 19:51:55+00:00	4.296666666666667	4.776666666666666	5.423333333333333
043t0018662	043u0018	2020-06-26 19:32:58+00:00	3.47	3.63	4.98
043t0018663	043u0018	2020-06-26 17:36:12+00:00	4.25	4.02	4.56
043t0018664	043u0018	2020-06-26 07:18:57+00:00	3.86	4.148000000000001	3.654
043t0018665	043u0018	2020-06-25 15:38:57+00:00	4.1433333333333335	4.053333333333334	4.3
043t0018666	043u0018	2020-06-24 20:59:24+00:00	4.12	4.640000000000001	4.65
043t0018667	043u0018	2020-06-24 17:53:55+00:00			
043t0018668	043u0018	2020-06-24 17:49:04+00:00	4.876	4.624	4.196
043t0018669	043u0018	2020-06-23 19:31:43+00:00	4.115	4.640000000000001	5.315
043t0018670	043u0018	2020-06-23 10:24:29+00:00	4.12	4.170000000000001	4.216666666666666
043t0018671	043u0018	2020-06-22 20:20:49+00:00	4.175	4.18	4.539999999999999
043t0018672	043u0018	2020-06-22 15:39:53+00:00	4.0840000000000005	4.262	4.142
043t0018673	043u0018	2020-06-22 06:19:35+00:00	4.2575	4.4125	3.9075
043t0018674	043u0018	2020-06-18 19:40:52+00:00			
043t0018675	043u0018	2020-06-18 19:27:33+00:00			
043t0018676	043u0018	2020-06-18 06:14:55+00:00	3.9557142857142864	3.934285714285714	4.012857142857143
043t0018677	043u0018	2020-06-16 06:28:30+00:00	4.405	4.789999999999999	4.375
043t0018678	043u0018	2020-06-14 09:15:54+00:00	3.283333333333333	4.49	3.97
043t0018679	043u0018	2020-06-12 17:56:14+00:00			
043t0018680	043u0018	2020-06-09 17:44:15+00:00			
043t0018681	043u0018	2020-06-09 17:41:10+00:00			
043t0018682	043u0018	2020-06-08 15:16:49+00:00	4.28	3.13	3.91
043t0018683	043u0018	2020-06-06 20:12:03+00:00	3.3600000000000003	3.83	3.53
043t0018684	043u0018	2020-06-06 20:12:02+00:00	3.748571428571428	4.307142857142858	4.147142857142858
043t0018685	043u0018	2020-06-06 17:58:15+00:00	4.234999999999999	4.33	3.85
043t0018686	043u0018	2020-06-05 19:06:30+00:00			
043t0018687	043u0018	2020-06-04 20:18:12+00:00	4.261666666666667	4.316666666666666	4.576666666666666
043t0018688	043u0018	2020-06-04 19:50:07+00:00	4.12	4.455	4.074999999999999
043t0018689	043u0018	2020-06-02 22:56:25+00:00	4.762499999999999	4.15	3.0700000000000003
043t0018690	043u0018	2020-06-02 08:12:39+00:00			
043t0018691	043u0018	2020-06-01 07:54:11+00:00			
043t0018692	043u0018	2020-06-01 07:50:12+00:00	3.42	3.64	4.28
043t0018693	043u0018	2020-05-31 16:51:27+00:00	4.44	4.4775	3.4975
043t0018694	043u0018	2020-05-31 16:35:29+00:00	4.375	4.305	2.975
043t0018695	043u0018	2020-05-31 14:01:15+00:00	4.376666666666667	4.393333333333334	4.5183333333333335
